# STTS Energy State — NORAD 44929 (STARLINK-1121)
# decay_epoch: 2023-03-09
# mu_nominal: -0.152688
# Markov cells: 20  MC samples: 10000  MC horizon: 10
# Dt=10 windows at training stride=5 TLE records/stride.
# Physical time per MC step is variable: ~2.5 days during active decay,
# ~5 weeks at operational altitude. Dt=10 steps ~ 25 days (decay) to ~1 year (operational).
t,days_to_reentry,M2_cell,H_t,p_t,P_forward,P_forward_ci_lo,P_forward_ci_hi,artifact_flag
1926,437.38,17,0.106423,0.0000,0.045300,0.041396,0.049554,0
1927,436.45,17,0.105509,0.0000,0.044300,0.040439,0.048511,0
1928,436.39,17,0.090969,0.0000,0.043400,0.039579,0.047572,0
1929,435.92,17,0.064470,0.0000,0.043300,0.039483,0.047468,0
1930,435.46,17,0.055891,0.0000,0.047500,0.043502,0.051846,0
1931,434.80,17,0.070389,0.0000,0.047000,0.043023,0.051325,0
1932,434.53,3,0.085689,0.0000,0.027500,0.024472,0.030891,0
1933,434.46,3,0.111650,0.0000,0.029600,0.026455,0.033107,0
1934,433.53,3,0.123583,0.0000,0.029100,0.025982,0.032580,0
1935,432.87,3,0.141029,0.0000,0.027200,0.024189,0.030574,0
1936,432.47,3,0.158003,0.0000,0.027100,0.024094,0.030469,0
1937,431.61,3,0.154495,0.0000,0.027900,0.024849,0.031314,0
1938,431.48,3,0.153447,0.0000,0.029500,0.026360,0.033001,0
1939,430.81,3,0.158189,0.0000,0.027600,0.024566,0.030997,0
1940,430.62,3,0.155980,0.0000,0.026300,0.023341,0.029623,0
1941,429.62,3,0.135590,0.0000,0.030600,0.027400,0.034160,0
1942,429.62,3,0.117610,0.0000,0.028300,0.025226,0.031736,0
1943,428.63,3,0.120161,0.0000,0.027300,0.024283,0.030680,0
1944,428.63,3,0.118648,0.0000,0.028400,0.025321,0.031841,0
1945,427.56,3,0.125524,0.0000,0.025600,0.022682,0.028883,0
1946,427.56,3,0.130111,0.0000,0.027300,0.024283,0.030680,0
1947,426.57,3,0.143201,0.0000,0.027700,0.024660,0.031102,0
1948,426.37,3,0.139833,0.0000,0.027600,0.024566,0.030997,0
1949,425.84,3,0.128613,0.0000,0.029800,0.026644,0.033318,0
1950,425.57,3,0.115016,0.0000,0.025900,0.022964,0.029200,0
1951,425.37,3,0.106754,0.0000,0.026400,0.023435,0.029729,0
1952,424.78,3,0.102071,0.0000,0.027200,0.024189,0.030574,0
1953,424.71,3,0.098483,0.0000,0.031600,0.028347,0.035213,0
1954,423.72,3,0.092614,0.0000,0.027500,0.024472,0.030891,0
1955,423.72,3,0.093922,0.0000,0.029300,0.026171,0.032791,0
1956,423.38,3,0.091607,0.0000,0.026200,0.023247,0.029517,0
1957,422.85,3,0.088582,0.0000,0.029900,0.026738,0.033423,0
1958,422.72,3,0.087552,0.0000,0.026600,0.023623,0.029940,0
1959,421.86,3,0.091282,0.0000,0.026800,0.023812,0.030152,0
1960,421.73,3,0.093993,0.0000,0.027300,0.024283,0.030680,0
1961,420.46,3,0.082556,0.0000,0.031200,0.027968,0.034792,0
1962,420.46,3,0.082439,0.0000,0.027300,0.024283,0.030680,0
1963,420.00,3,0.097379,0.0000,0.029600,0.026455,0.033107,0
1964,419.47,3,0.117206,0.0000,0.026100,0.023152,0.029412,0
1965,418.87,3,0.114627,0.0000,0.030500,0.027306,0.034055,0
1966,418.47,17,0.049949,0.0000,0.044200,0.040343,0.048407,0
1967,418.34,3,0.072182,0.0000,0.027800,0.024755,0.031208,0
1968,417.88,3,0.098547,0.0000,0.027200,0.024189,0.030574,0
1969,417.48,3,0.156312,0.0000,0.025800,0.022870,0.029094,0
1970,416.88,3,0.156620,0.0000,0.026400,0.023435,0.029729,0
1971,416.48,3,0.140123,0.0000,0.027200,0.024189,0.030574,0
1972,416.09,3,0.152396,0.0000,0.031400,0.028158,0.035002,0
1973,416.09,3,0.150998,0.0000,0.028900,0.025793,0.032369,0
1974,415.75,3,0.100159,0.0000,0.027600,0.024566,0.030997,0
1975,415.75,3,0.130928,0.0000,0.027500,0.024472,0.030891,0
1976,415.09,17,0.042022,0.0000,0.048400,0.044364,0.052783,0
1977,414.89,17,0.002421,0.0000,0.046200,0.042257,0.050492,0
1978,414.56,17,0.001321,0.0000,0.047300,0.043310,0.051637,0
1979,414.10,17,0.012397,0.0000,0.045000,0.041109,0.049241,0
1980,413.83,17,0.008184,0.0000,0.047400,0.043406,0.051741,0
1981,413.56,17,0.040041,0.0000,0.044500,0.040630,0.048720,0
1982,413.10,3,0.057362,0.0000,0.028100,0.025038,0.031525,0
1983,412.57,3,0.066401,0.0000,0.025900,0.022964,0.029200,0
1984,412.57,3,0.083054,0.0000,0.026800,0.023812,0.030152,0
1985,412.10,3,0.092492,0.0000,0.030000,0.026833,0.033528,0
1986,411.84,3,0.115703,0.0000,0.027400,0.024377,0.030786,0
1987,411.57,3,0.120998,0.0000,0.028000,0.024943,0.031419,0
1988,411.11,3,0.121100,0.0000,0.028700,0.025604,0.032158,0
1989,410.91,3,0.117984,0.0000,0.026100,0.023152,0.029412,0
1990,410.11,3,0.109418,0.0000,0.026300,0.023341,0.029623,0
1991,409.85,3,0.096207,0.0000,0.027700,0.024660,0.031102,0
1992,409.85,3,0.083013,0.0000,0.027100,0.024094,0.030469,0
1993,409.05,3,0.079550,0.0000,0.025700,0.022776,0.028988,0
1994,408.92,3,0.077938,0.0000,0.026300,0.023341,0.029623,0
1995,408.52,3,0.073441,0.0000,0.028900,0.025793,0.032369,0
1996,408.19,3,0.063340,0.0000,0.030100,0.026927,0.033634,0
1997,408.12,3,0.056670,0.0000,0.030700,0.027495,0.034265,0
1998,407.66,17,0.035727,0.0000,0.044000,0.040152,0.048198,0
1999,407.13,9,0.202125,0.0000,0.093400,0.087852,0.099261,0
2000,406.93,17,0.152755,0.0000,0.048500,0.044460,0.052887,0
2001,406.66,9,0.202618,0.0000,0.092600,0.087074,0.098439,0
2002,406.07,9,0.198508,0.0000,0.092900,0.087366,0.098747,0
2003,405.40,9,0.191906,0.0000,0.096100,0.090477,0.102033,0
2004,405.20,9,0.241731,0.0000,0.095600,0.089991,0.101520,0
2005,405.07,9,0.292310,0.0000,0.097400,0.091742,0.103367,0
2006,404.61,9,0.219185,0.0000,0.091700,0.086199,0.097514,0
2007,404.14,17,0.124098,0.0000,0.047000,0.043023,0.051325,0
2008,404.14,17,0.059053,0.0000,0.046700,0.042736,0.051012,0
2009,403.48,17,0.002839,0.0000,0.048000,0.043981,0.052366,0
2010,403.15,17,0.030031,0.0000,0.045900,0.041970,0.050179,0
2011,402.48,17,0.046385,0.0000,0.042000,0.038241,0.046111,0
2012,402.22,17,0.039603,0.0000,0.044500,0.040630,0.048720,0
2013,402.15,17,0.020208,0.0000,0.045300,0.041396,0.049554,0
2014,401.56,17,0.005275,0.0000,0.044200,0.040343,0.048407,0
2015,401.22,17,0.005879,0.0000,0.045100,0.041204,0.049345,0
2016,400.56,17,0.052413,0.0000,0.043500,0.039674,0.047676,0
2017,400.43,17,0.091504,0.0000,0.043100,0.039292,0.047259,0
2018,400.16,17,0.101245,0.0000,0.046000,0.042066,0.050283,0
2019,399.57,17,0.117561,0.0000,0.039900,0.036237,0.043916,0
2020,399.43,17,0.104938,0.0000,0.046200,0.042257,0.050492,0
2021,399.30,17,0.056503,0.0000,0.043500,0.039674,0.047676,0
2022,398.50,17,0.003648,0.0000,0.042900,0.039101,0.047050,0
2023,398.50,17,0.000209,0.0000,0.044900,0.041013,0.049137,0
2024,398.24,17,0.000391,0.0000,0.045800,0.041874,0.050075,0
2025,397.51,17,0.000709,0.0000,0.047900,0.043885,0.052262,0
2026,397.24,17,0.025603,0.0000,0.048800,0.044748,0.053199,0
2027,397.24,17,0.010728,0.0000,0.043100,0.039292,0.047259,0
2028,396.71,17,0.010641,0.0000,0.045100,0.041204,0.049345,0
2029,396.25,17,0.034842,0.0000,0.045200,0.041300,0.049449,0
2030,395.72,3,0.060317,0.0000,0.027000,0.024000,0.030363,0
2031,395.25,3,0.067212,0.0000,0.026200,0.023247,0.029517,0
2032,394.85,3,0.084631,0.0000,0.031700,0.028442,0.035318,0
2033,394.52,17,0.042165,0.0000,0.043400,0.039579,0.047572,0
2034,394.12,17,0.016982,0.0000,0.044600,0.040726,0.048824,0
2035,393.86,17,0.004447,0.0000,0.045600,0.041683,0.049866,0
2036,393.59,17,0.046485,0.0000,0.045900,0.041970,0.050179,0
2037,393.26,3,0.075498,0.0000,0.030200,0.027022,0.033739,0
2038,392.40,3,0.109239,0.0000,0.026000,0.023058,0.029306,0
2039,391.54,3,0.122673,0.0000,0.026400,0.023435,0.029729,0
2040,391.40,3,0.140435,0.0000,0.029100,0.025982,0.032580,0
2041,391.21,3,0.160538,0.0000,0.029000,0.025888,0.032474,0
2042,390.81,3,0.191907,0.0000,0.025600,0.022682,0.028883,0
2043,390.48,3,0.198885,0.0000,0.028400,0.025321,0.031841,0
2044,390.41,3,0.205357,0.0000,0.026800,0.023812,0.030152,0
2045,390.21,3,0.212259,0.0000,0.029900,0.026738,0.033423,0
2046,389.81,3,0.220370,0.0000,0.029900,0.026738,0.033423,0
2047,389.48,3,0.218350,0.0000,0.029300,0.026171,0.032791,0
2048,389.41,3,0.214240,0.0000,0.030300,0.027117,0.033844,0
2049,389.35,3,0.214284,0.0000,0.025300,0.022400,0.028565,0
2050,388.95,3,0.213834,0.0000,0.026400,0.023435,0.029729,0
2051,388.62,3,0.222203,0.0000,0.029000,0.025888,0.032474,0
2052,388.42,3,0.225507,0.0000,0.028000,0.024943,0.031419,0
2053,387.82,3,0.225976,0.0000,0.028700,0.025604,0.032158,0
2054,387.42,3,0.230617,0.0000,0.026500,0.023529,0.029835,0
2055,387.29,3,0.229790,0.0000,0.028200,0.025132,0.031630,0
2056,386.83,3,0.227391,0.0000,0.027200,0.024189,0.030574,0
2057,386.43,3,0.226075,0.0000,0.025500,0.022588,0.028777,0
2058,386.30,3,0.233552,0.0000,0.027200,0.024189,0.030574,0
2059,385.90,3,0.233315,0.0000,0.028900,0.025793,0.032369,0
2060,385.50,3,0.221459,0.0000,0.030100,0.026927,0.033634,0
2061,385.43,3,0.186563,0.0000,0.028900,0.025793,0.032369,0
2062,384.97,3,0.166029,0.0000,0.027000,0.024000,0.030363,0
2063,384.50,3,0.174997,0.0000,0.029300,0.026171,0.032791,0
2064,384.44,3,0.177234,0.0000,0.025000,0.022118,0.028247,0
2065,384.31,3,0.174860,0.0000,0.028100,0.025038,0.031525,0
2066,383.97,3,0.170069,0.0000,0.028700,0.025604,0.032158,0
2067,383.44,3,0.168549,0.0000,0.027500,0.024472,0.030891,0
2068,383.31,3,0.172105,0.0000,0.028500,0.025415,0.031947,0
2069,382.51,3,0.167454,0.0000,0.028600,0.025510,0.032052,0
2070,382.45,3,0.166130,0.0000,0.028800,0.025699,0.032263,0
2071,382.32,3,0.165213,0.0000,0.029100,0.025982,0.032580,0
2072,381.45,3,0.179030,0.0000,0.027200,0.024189,0.030574,0
2073,381.32,3,0.178144,0.0000,0.025900,0.022964,0.029200,0
2074,380.99,3,0.175988,0.0000,0.025500,0.022588,0.028777,0
2075,380.32,3,0.172036,0.0000,0.028100,0.025038,0.031525,0
2076,379.93,3,0.172230,0.0000,0.027300,0.024283,0.030680,0
2077,379.46,3,0.171988,0.0000,0.027200,0.024189,0.030574,0
2078,379.40,3,0.170873,0.0000,0.032200,0.028916,0.035844,0
2079,379.00,3,0.172021,0.0000,0.025900,0.022964,0.029200,0
2080,378.53,3,0.169533,0.0000,0.029100,0.025982,0.032580,0
2081,378.00,3,0.185560,0.0000,0.026000,0.023058,0.029306,0
2082,377.54,3,0.195525,0.0000,0.027900,0.024849,0.031314,0
2083,377.41,3,0.180598,0.0000,0.028200,0.025132,0.031630,0
2084,376.94,3,0.158535,0.0000,0.028600,0.025510,0.032052,0
2085,376.54,3,0.160595,0.0000,0.028900,0.025793,0.032369,0
2086,376.14,3,0.163566,0.0000,0.028000,0.024943,0.031419,0
2087,375.88,17,0.056271,0.0000,0.044200,0.040343,0.048407,0
2088,375.55,17,0.108969,0.0000,0.048900,0.044844,0.053303,0
2089,375.55,17,0.109095,0.0000,0.043800,0.039961,0.047989,0
2090,375.41,17,0.113667,0.0000,0.045100,0.041204,0.049345,0
2091,374.88,17,0.104957,0.0000,0.043400,0.039579,0.047572,0
2092,374.49,17,0.086390,0.0000,0.042500,0.038719,0.046633,0
2093,373.89,17,0.057191,0.0000,0.045700,0.041778,0.049971,0
2094,373.49,17,0.028102,0.0000,0.045400,0.041491,0.049658,0
2095,372.50,17,0.019809,0.0000,0.048700,0.044652,0.053095,0
2096,372.50,17,0.000412,0.0000,0.045800,0.041874,0.050075,0
2097,372.16,17,0.030846,0.0000,0.041000,0.037287,0.045066,0
2098,371.50,17,0.045285,0.0000,0.045700,0.041778,0.049971,0
2099,371.50,3,0.065331,0.0000,0.029400,0.026265,0.032896,0
2100,371.17,3,0.074685,0.0000,0.027000,0.024000,0.030363,0
2101,370.64,3,0.096269,0.0000,0.025800,0.022870,0.029094,0
2102,370.64,3,0.120314,0.0000,0.027600,0.024566,0.030997,0
2103,369.64,3,0.133365,0.0000,0.028900,0.025793,0.032369,0
2104,369.24,3,0.137716,0.0000,0.028700,0.025604,0.032158,0
2105,369.24,3,0.147357,0.0000,0.025900,0.022964,0.029200,0
2106,368.78,3,0.149264,0.0000,0.030500,0.027306,0.034055,0
2107,368.65,3,0.152719,0.0000,0.026500,0.023529,0.029835,0
2108,368.25,3,0.160131,0.0000,0.025900,0.022964,0.029200,0
2109,367.59,3,0.173967,0.0000,0.028000,0.024943,0.031419,0
2110,367.59,3,0.185126,0.0000,0.025400,0.022494,0.028671,0
2111,367.25,3,0.179535,0.0000,0.028100,0.025038,0.031525,0
2112,366.66,3,0.173305,0.0000,0.027900,0.024849,0.031314,0
2113,366.26,3,0.163261,0.0000,0.026500,0.023529,0.029835,0
2114,365.79,3,0.150304,0.0000,0.029400,0.026265,0.032896,0
2115,365.73,3,0.134599,0.0000,0.027800,0.024755,0.031208,0
2116,365.26,3,0.117447,0.0000,0.026600,0.023623,0.029940,0
2117,364.87,17,0.045439,0.0000,0.044200,0.040343,0.048407,0
2118,364.73,3,0.085507,0.0000,0.028500,0.025415,0.031947,0
2119,363.80,3,0.131368,0.0000,0.030900,0.027684,0.034476,0
2120,363.74,3,0.158172,0.0000,0.030100,0.026927,0.033634,0
2121,363.21,3,0.171404,0.0000,0.027600,0.024566,0.030997,0
2122,362.74,3,0.174493,0.0000,0.027700,0.024660,0.031102,0
2123,362.74,3,0.185058,0.0000,0.031300,0.028063,0.034897,0
2124,362.34,3,0.189192,0.0000,0.026300,0.023341,0.029623,0
2125,362.21,3,0.182957,0.0000,0.026800,0.023812,0.030152,0
2126,361.68,3,0.148179,0.0000,0.029500,0.026360,0.033001,0
2127,361.28,3,0.125247,0.0000,0.029100,0.025982,0.032580,0
2128,361.08,3,0.127667,0.0000,0.025600,0.022682,0.028883,0
2129,360.82,3,0.139201,0.0000,0.028700,0.025604,0.032158,0
2130,360.69,3,0.119121,0.0000,0.029600,0.026455,0.033107,0
2131,360.69,3,0.106688,0.0000,0.030200,0.027022,0.033739,0
2132,360.22,3,0.100738,0.0000,0.027900,0.024849,0.031314,0
2133,360.09,3,0.103401,0.0000,0.030300,0.027117,0.033844,0
2134,359.76,3,0.109691,0.0000,0.023600,0.020803,0.026763,0
2135,359.29,3,0.120859,0.0000,0.028300,0.025226,0.031736,0
2136,358.30,3,0.124717,0.0000,0.027400,0.024377,0.030786,0
2137,358.30,3,0.122429,0.0000,0.029100,0.025982,0.032580,0
2138,357.83,3,0.117803,0.0000,0.027900,0.024849,0.031314,0
2139,357.83,17,0.050520,0.0000,0.045700,0.041778,0.049971,0
2140,357.30,17,0.003560,0.0000,0.046100,0.042161,0.050387,0
2141,357.30,17,0.020613,0.0000,0.042500,0.038719,0.046633,0
2142,356.84,17,0.019570,0.0000,0.046100,0.042161,0.050387,0
2143,356.84,17,0.034552,0.0000,0.045400,0.041491,0.049658,0
2144,355.84,17,0.006092,0.0000,0.048700,0.044652,0.053095,0
2145,355.84,17,0.019224,0.0000,0.041800,0.038050,0.045902,0
2146,355.38,17,0.021600,0.0000,0.044800,0.040917,0.049032,0
2147,354.78,3,0.107830,0.0000,0.030500,0.027306,0.034055,0
2148,354.78,3,0.070723,0.0000,0.030900,0.027684,0.034476,0
2149,354.18,3,0.107178,0.0000,0.026300,0.023341,0.029623,0
2150,353.45,3,0.091118,0.0000,0.025700,0.022776,0.028988,0
2151,353.19,3,0.097644,0.0000,0.026500,0.023529,0.029835,0
2152,353.19,3,0.102634,0.0000,0.027200,0.024189,0.030574,0
2153,352.46,3,0.120922,0.0000,0.026200,0.023247,0.029517,0
2154,352.06,3,0.132894,0.0000,0.029400,0.026265,0.032896,0
2155,351.93,3,0.138136,0.0000,0.027200,0.024189,0.030574,0
2156,351.80,3,0.147633,0.0000,0.028300,0.025226,0.031736,0
2157,351.13,3,0.152492,0.0000,0.027100,0.024094,0.030469,0
2158,350.53,3,0.118826,0.0000,0.026200,0.023247,0.029517,0
2159,350.53,3,0.133112,0.0000,0.026500,0.023529,0.029835,0
2160,350.40,3,0.118461,0.0000,0.029700,0.026549,0.033212,0
2161,349.54,3,0.112842,0.0000,0.024400,0.021554,0.027612,0
2162,349.08,3,0.103394,0.0000,0.028500,0.025415,0.031947,0
2163,349.08,3,0.089989,0.0000,0.025400,0.022494,0.028671,0
2164,348.88,3,0.083641,0.0000,0.028100,0.025038,0.031525,0
2165,348.48,17,0.038712,0.0000,0.045600,0.041683,0.049866,0
2166,348.08,17,0.051121,0.0000,0.046400,0.042448,0.050700,0
2167,347.95,3,0.060286,0.0000,0.028300,0.025226,0.031736,0
2168,347.48,3,0.109671,0.0000,0.027300,0.024283,0.030680,0
2169,347.08,3,0.166279,0.0000,0.027400,0.024377,0.030786,0
2170,346.89,3,0.184437,0.0000,0.031500,0.028252,0.035107,0
2171,346.49,3,0.192462,0.0000,0.028800,0.025699,0.032263,0
2172,346.49,3,0.189806,0.0000,0.028900,0.025793,0.032369,0
2173,346.09,3,0.192175,0.0000,0.025700,0.022776,0.028988,0
2174,345.89,3,0.187068,0.0000,0.027600,0.024566,0.030997,0
2175,345.49,3,0.173238,0.0000,0.026000,0.023058,0.029306,0
2176,345.23,3,0.160505,0.0000,0.026100,0.023152,0.029412,0
2177,345.09,3,0.151093,0.0000,0.027600,0.024566,0.030997,0
2178,344.50,3,0.137877,0.0000,0.027800,0.024755,0.031208,0
2179,344.50,3,0.135159,0.0000,0.027900,0.024849,0.031314,0
2180,344.10,3,0.112485,0.2000,0.028600,0.025510,0.032052,0
2181,343.50,3,0.102485,0.0000,0.025500,0.022588,0.028777,0
2182,343.50,3,0.107885,0.0000,0.027700,0.024660,0.031102,0
2183,343.10,3,0.122204,0.0000,0.027700,0.024660,0.031102,0
2184,343.10,3,0.102890,0.0000,0.029200,0.026076,0.032685,0
2185,342.51,3,0.143185,0.0000,0.030400,0.027211,0.033950,0
2186,342.11,3,0.140345,0.0000,0.027600,0.024566,0.030997,0
2187,341.98,3,0.124983,0.0000,0.026600,0.023623,0.029940,0
2188,341.45,3,0.109306,0.0000,0.027700,0.024660,0.031102,0
2189,341.11,3,0.080586,0.0000,0.023900,0.021084,0.027081,0
2190,340.98,3,0.061664,0.0000,0.029700,0.026549,0.033212,0
2191,340.58,3,0.105900,0.0000,0.025800,0.022870,0.029094,0
2192,340.12,3,0.121946,0.0000,0.027000,0.024000,0.030363,0
2193,339.19,3,0.150289,0.0000,0.026700,0.023718,0.030046,0
2194,339.19,3,0.131871,0.0000,0.029300,0.026171,0.032791,0
2195,338.46,3,0.149575,0.0000,0.029500,0.026360,0.033001,0
2196,338.13,3,0.147688,0.0000,0.028600,0.025510,0.032052,0
2197,338.13,3,0.145480,0.0000,0.028300,0.025226,0.031736,0
2198,337.46,3,0.146228,0.0000,0.027800,0.024755,0.031208,0
2199,337.13,3,0.141148,0.0000,0.029900,0.026738,0.033423,0
2200,337.00,3,0.132985,0.0000,0.025700,0.022776,0.028988,0
2201,336.47,3,0.120296,0.0000,0.031500,0.028252,0.035107,0
2202,336.40,3,0.104610,0.0000,0.026900,0.023906,0.030257,0
2203,336.07,3,0.098830,0.0000,0.026400,0.023435,0.029729,0
2204,335.47,3,0.106703,0.0000,0.026800,0.023812,0.030152,0
2205,335.34,3,0.118166,0.0000,0.028700,0.025604,0.032158,0
2206,335.14,3,0.114845,0.0000,0.028100,0.025038,0.031525,0
2207,334.48,3,0.108032,0.0000,0.028800,0.025699,0.032263,0
2208,334.15,3,0.086879,0.0000,0.029600,0.026455,0.033107,0
2209,334.15,3,0.060698,0.0000,0.029300,0.026171,0.032791,0
2210,333.48,3,0.082168,0.0000,0.025400,0.022494,0.028671,0
2211,333.15,3,0.079957,0.0000,0.029400,0.026265,0.032896,0
2212,332.49,3,0.076036,0.0000,0.030300,0.027117,0.033844,0
2213,332.49,3,0.073880,0.0000,0.029500,0.026360,0.033001,0
2214,332.16,3,0.073993,0.0000,0.027800,0.024755,0.031208,0
2215,331.49,3,0.069627,0.0000,0.026000,0.023058,0.029306,0
2216,331.49,3,0.074913,0.0000,0.031800,0.028537,0.035423,0
2217,331.23,3,0.064420,0.0000,0.027500,0.024472,0.030891,0
2218,331.16,3,0.075598,0.0000,0.025600,0.022682,0.028883,0
2219,330.56,3,0.100019,0.0000,0.029600,0.026455,0.033107,0
2220,330.23,17,0.028527,0.0000,0.043900,0.040057,0.048094,0
2221,330.23,3,0.134569,0.0000,0.027400,0.024377,0.030786,0
2222,329.57,17,0.027137,0.0000,0.042700,0.038910,0.046841,0
2223,329.24,17,0.009174,0.0000,0.044600,0.040726,0.048824,0
2224,328.84,17,0.051282,0.0000,0.044200,0.040343,0.048407,0
2225,328.57,3,0.085401,0.0000,0.024000,0.021178,0.027188,0
2226,328.31,3,0.083184,0.0000,0.029300,0.026171,0.032791,0
2227,327.58,3,0.073180,0.0000,0.029700,0.026549,0.033212,0
2228,327.58,17,0.053752,0.0000,0.046200,0.042257,0.050492,0
2229,327.31,17,0.016247,0.0000,0.046700,0.042736,0.051012,0
2230,327.31,17,0.057288,0.0000,0.040400,0.036714,0.044439,0
2231,326.52,17,0.037774,0.0000,0.040700,0.037000,0.044752,0
2232,326.45,17,0.030566,0.0000,0.042900,0.039101,0.047050,0
2233,326.19,17,0.067887,0.0000,0.046800,0.042831,0.051117,0
2234,326.19,17,0.088289,0.0000,0.044300,0.040439,0.048511,0
2235,325.46,17,0.061427,0.0000,0.047900,0.043885,0.052262,0
2236,325.46,17,0.037281,0.0000,0.044400,0.040535,0.048615,0
2237,325.26,17,0.016994,0.0000,0.044100,0.040248,0.048302,0
2238,324.46,17,0.007417,0.0000,0.043900,0.040057,0.048094,0
2239,324.26,17,0.009209,0.0000,0.046100,0.042161,0.050387,0
2240,324.26,17,0.009397,0.0000,0.045500,0.041587,0.049762,0
2241,323.47,17,0.001237,0.0000,0.046900,0.042927,0.051221,0
2242,322.54,17,0.001623,0.0000,0.045500,0.041587,0.049762,0
2243,322.27,17,0.007411,0.0000,0.048900,0.044844,0.053303,0
2244,322.27,17,0.003251,0.0000,0.047400,0.043406,0.051741,0
2245,321.41,17,0.014125,0.0000,0.044500,0.040630,0.048720,0
2246,321.21,17,0.021617,0.0000,0.045400,0.041491,0.049658,0
2247,320.41,17,0.044229,0.0000,0.044500,0.040630,0.048720,0
2248,319.95,17,0.060628,0.0000,0.048700,0.044652,0.053095,0
2249,319.42,17,0.084757,0.0000,0.047400,0.043406,0.051741,0
2250,319.42,17,0.110047,0.0000,0.045300,0.041396,0.049554,0
2251,318.42,17,0.148064,0.0000,0.049200,0.045131,0.053615,0
2252,318.42,17,0.168402,0.0000,0.044000,0.040152,0.048198,0
2253,318.02,9,0.195926,0.0000,0.093800,0.088241,0.099671,0
2254,317.43,9,0.213317,0.0000,0.094200,0.088630,0.100082,0
2255,317.03,9,0.224130,0.0000,0.095700,0.090088,0.101622,0
2256,316.50,9,0.261774,0.0000,0.098200,0.092521,0.104188,0
2257,315.50,9,0.279843,0.0000,0.096700,0.091061,0.102649,0
2258,315.50,9,0.295179,0.0000,0.091100,0.085616,0.096898,0
2259,314.77,9,0.229093,0.0000,0.095100,0.089505,0.101006,0
2260,314.51,17,0.172430,0.0000,0.044600,0.040726,0.048824,0
2261,313.51,9,0.315822,0.0000,0.089500,0.084061,0.095254,0
2262,313.51,9,0.250187,0.0000,0.091200,0.085713,0.097001,0
2263,313.45,9,0.234779,0.0000,0.092700,0.087171,0.098542,0
2264,312.85,17,0.037319,0.0000,0.045400,0.041491,0.049658,0
2265,312.45,17,0.005802,0.0000,0.045200,0.041300,0.049449,0
2266,311.79,17,0.003221,0.0000,0.047400,0.043406,0.051741,0
2267,311.52,17,0.086954,0.0000,0.042300,0.038528,0.046424,0
2268,311.46,17,0.058532,0.2000,0.049200,0.045131,0.053615,0
2269,310.86,17,0.029715,0.0000,0.046300,0.042353,0.050596,0
2270,310.53,17,0.020671,0.0000,0.043900,0.040057,0.048094,0
2271,310.46,17,0.029000,0.0000,0.044300,0.040439,0.048511,0
2272,310.46,17,0.033874,0.0000,0.044500,0.040630,0.048720,0
2273,309.53,3,0.063349,0.0000,0.026500,0.023529,0.029835,0
2274,308.87,3,0.059890,0.0000,0.027800,0.024755,0.031208,0
2275,308.54,17,0.035234,0.0000,0.045500,0.041587,0.049762,0
2276,307.87,17,0.005962,0.0000,0.042400,0.038623,0.046528,0
2277,307.54,17,0.014704,0.0000,0.042500,0.038719,0.046633,0
2278,307.54,17,0.029126,0.0000,0.046000,0.042066,0.050283,0
2279,307.14,17,0.018222,0.0000,0.045300,0.041396,0.049554,0
2280,306.48,3,0.062982,0.0000,0.028000,0.024943,0.031419,0
2281,306.48,3,0.110489,0.0000,0.029400,0.026265,0.032896,0
2282,305.55,3,0.111263,0.0000,0.026600,0.023623,0.029940,0
2283,305.22,3,0.107155,0.0000,0.027300,0.024283,0.030680,0
2284,305.22,3,0.118842,0.0000,0.026400,0.023435,0.029729,0
2285,304.49,3,0.149807,0.0000,0.029700,0.026549,0.033212,0
2286,304.49,3,0.136270,0.0000,0.027300,0.024283,0.030680,0
2287,304.22,3,0.168948,0.0000,0.028400,0.025321,0.031841,0
2288,303.49,3,0.180567,0.0000,0.031300,0.028063,0.034897,0
2289,303.49,3,0.181313,0.0000,0.027000,0.024000,0.030363,0
2290,303.23,3,0.180679,0.0000,0.026900,0.023906,0.030257,0
2291,302.63,3,0.186782,0.0000,0.027200,0.024189,0.030574,0
2292,302.63,3,0.190911,0.0000,0.028100,0.025038,0.031525,0
2293,301.97,3,0.197272,0.0000,0.030300,0.027117,0.033844,0
2294,301.70,3,0.189165,0.0000,0.026400,0.023435,0.029729,0
2295,300.84,3,0.171536,0.0000,0.026800,0.023812,0.030152,0
2296,300.71,3,0.157109,0.0000,0.028500,0.025415,0.031947,0
2297,300.71,3,0.151069,0.0000,0.024600,0.021742,0.027824,0
2298,299.85,3,0.159310,0.0000,0.025600,0.022682,0.028883,0
2299,299.58,3,0.160423,0.0000,0.027100,0.024094,0.030469,0
2300,298.78,3,0.120263,0.0000,0.027900,0.024849,0.031314,0
2301,298.72,3,0.125415,0.0000,0.025900,0.022964,0.029200,0
2302,298.72,3,0.131144,0.0000,0.027800,0.024755,0.031208,0
2303,298.32,3,0.129680,0.0000,0.025800,0.022870,0.029094,0
